id,alt,choice,income,price,catch
482,beach,0,1249.9998,13.282,0.0678
482,boat,0,1249.9998,13.282,0.023
482,charter,1,1249.9998,38.282,0.1648
482,pier,0,1249.9998,13.282,0.0503
483,beach,0,3749.9999,108.974,0.0678
483,boat,0,3749.9999,139.656,0.0559
483,charter,1,3749.9999,174.656,0.6456
483,pier,0,3749.9999,108.974,0.0789
484,beach,0,2916.6666,216.216,0.5333
484,boat,0,2916.6666,88.374,0.0361
484,charter,1,2916.6666,123.374,0.4216
484,pier,0,2916.6666,216.216,0.0069
485,beach,0,3749.9999,139.656,0.1049
485,boat,1,3749.9999,108.974,0.1574
485,charter,0,3749.9999,132.974,0.4671
485,pier,0,3749.9999,139.656,0.0451
486,beach,0,2916.6666,113.256,0.1049
486,boat,0,2916.6666,88.374,0.0023
486,charter,1,2916.6666,112.374,0.0046
486,pier,0,2916.6666,113.256,0.0451
487,beach,0,4583.332,129.574,0.0678
487,boat,0,4583.332,147.186,0.1643
487,charter,0,4583.332,176.186,0.5391
487,pier,1,4583.332,129.574,0.0789
488,beach,0,2083.3332,146.734,0.5333
488,boat,0,2083.3332,49.35,0.0361
488,charter,1,2083.3332,84.35,0.4216
488,pier,0,2083.3332,146.734,0.0069
489,beach,1,3749.9999,87.814,0.0678
489,boat,0,3749.9999,87.814,0.2601
489,charter,0,3749.9999,112.814,0.5391
489,pier,0,3749.9999,87.814,0.0503
490,beach,0,7083.3317,414.334,0.5333
490,boat,0,7083.3317,139.35,0.2413
490,charter,1,7083.3317,174.35,1.0266
490,pier,0,7083.3317,414.334,0.4522
491,beach,0,4583.332,94.35,0.0678
491,boat,1,4583.332,104.414,0.1643
491,charter,0,4583.332,133.414,0.5391
491,pier,0,4583.332,94.35,0.0789
492,beach,1,3749.9999,66.654,0.0678
492,boat,0,3749.9999,81.466,0.1643
492,charter,0,3749.9999,110.466,0.5391
492,pier,0,3749.9999,66.654,0.0789
493,beach,0,2083.3332,41.454,0.0678
493,boat,0,2083.3332,50.666,0.1643
493,charter,1,2083.3332,79.666,0.5391
493,pier,0,2083.3332,41.454,0.0789
494,beach,0,6250.0013,351.496,0.5333
494,boat,1,6250.0013,104.454,0.0156
494,charter,0,6250.0013,139.454,0.0058
494,pier,0,6250.0013,351.496,0.4522
495,beach,0,2083.3332,41.454,0.0678
495,boat,0,2083.3332,50.666,0.0499
495,charter,0,2083.3332,79.666,0.2421
495,pier,1,2083.3332,41.454,0.0025
496,beach,0,5416.6667,91.854,0.0678
496,boat,0,5416.6667,112.266,0.0014
496,charter,0,5416.6667,141.266,0.0029
496,pier,1,5416.6667,91.854,0.0789
497,beach,0,4583.332,115.736,0.1049
497,boat,0,4583.332,79.254,0.0613
497,charter,1,4583.332,103.254,0.3087
497,pier,0,4583.332,115.736,0.0079
498,beach,0,2083.3332,41.454,0.0678
498,boat,0,2083.3332,60.536,0.0559
498,charter,1,2083.3332,95.536,0.6456
498,pier,0,2083.3332,41.454,0.0789
499,beach,0,2083.3332,50.666,0.0678
499,boat,0,2083.3332,60.536,0.0732
499,charter,1,2083.3332,90.036,0.1726
499,pier,0,2083.3332,50.666,0.0052
500,beach,0,2083.3332,139.496,0.5333
500,boat,0,2083.3332,41.454,0.0156
500,charter,1,2083.3332,76.454,0.0058
500,pier,0,2083.3332,139.496,0.4522
501,beach,0,6250.0013,351.496,0.5333
501,boat,0,6250.0013,104.454,0.0361
501,charter,1,6250.0013,139.454,0.4216
501,pier,0,6250.0013,351.496,0.0069
502,beach,0,2916.6666,54.054,0.0678
502,boat,0,2916.6666,66.066,0.1643
502,charter,0,2916.6666,95.066,0.5391
502,pier,1,2916.6666,54.054,0.0789
503,beach,0,2916.6666,181.896,0.5333
503,boat,0,2916.6666,54.054,0.2413
503,charter,1,2916.6666,89.054,1.0266
503,pier,0,2916.6666,181.896,0.4522
504,beach,0,1249.9998,28.854,0.0678
504,boat,0,1249.9998,35.266,0.0499
504,charter,1,1249.9998,64.266,0.2421
504,pier,0,1249.9998,28.854,0.0025
505,beach,0,416.66668,23.736,0.2537
505,boat,0,416.66668,23.736,0.0233
505,charter,0,416.66668,42.236,0.0219
505,pier,1,416.66668,23.736,0.1498
506,beach,0,416.66668,54.696,0.5333
506,boat,0,416.66668,16.254,0.0156
506,charter,1,416.66668,51.254,0.0058
506,pier,0,416.66668,54.696,0.4522
507,beach,0,1249.9998,28.854,0.0678
507,boat,1,1249.9998,35.266,0.0014
507,charter,0,1249.9998,64.266,0.0029
507,pier,0,1249.9998,28.854,0.0789
508,beach,0,3749.9999,56.074,0.0678
508,boat,0,3749.9999,92.046,0.0102
508,charter,1,3749.9999,127.046,0.0209
508,pier,0,3749.9999,56.074,0.0789
509,beach,0,4583.332,260.406,0.5333
509,boat,0,4583.332,66.674,0.0156
509,charter,1,4583.332,101.674,0.0058
509,pier,0,4583.332,260.406,0.4522
510,beach,0,5416.6667,301.806,0.5333
510,boat,0,5416.6667,77.274,0.1665
510,charter,1,5416.6667,112.274,0.3975
510,pier,0,5416.6667,301.806,0.4522
511,beach,0,2083.3332,34.874,0.0678
511,boat,1,2083.3332,44.086,0.0971
511,charter,0,2083.3332,73.086,0.1648
511,pier,0,2083.3332,34.874,0.0789
512,beach,0,3749.9999,92.046,0.1049
512,boat,0,3749.9999,56.074,0.0238
512,charter,1,3749.9999,80.074,0.0468
512,pier,0,3749.9999,92.046,0.0451
513,beach,0,7083.3317,384.606,0.5333
513,boat,1,7083.3317,98.474,0.2413
513,charter,0,7083.3317,133.474,1.0266
513,pier,0,7083.3317,384.606,0.4522
514,beach,0,4583.332,260.406,0.5333
514,boat,0,4583.332,66.674,0.0156
514,charter,1,4583.332,101.674,0.0058
514,pier,0,4583.332,260.406,0.4522
515,beach,0,2083.3332,34.874,0.0678
515,boat,0,2083.3332,44.086,0.0014
515,charter,0,2083.3332,73.086,0.0029
515,pier,1,2083.3332,34.874,0.0789
516,beach,1,5416.6667,97.686,0.0678
516,boat,0,5416.6667,97.686,0.1491
516,charter,0,5416.6667,122.686,0.2421
516,pier,0,5416.6667,97.686,0.0052
517,beach,1,2083.3332,44.086,0.0678
517,boat,0,2083.3332,44.086,0.2601
517,charter,0,2083.3332,69.086,0.5391
517,pier,0,2083.3332,44.086,0.0503
518,beach,0,416.66668,53.406,0.5333
518,boat,0,416.66668,13.674,0.0156
518,charter,1,416.66668,48.674,0.0058
518,pier,0,416.66668,53.406,0.4522
519,beach,0,2916.6666,74.646,0.2537
519,boat,0,2916.6666,177.606,0.0531
519,charter,1,2916.6666,202.606,0.0052
519,pier,0,2916.6666,74.646,0.1498
520,beach,0,6250.0013,144.246,0.2537
520,boat,0,6250.0013,144.246,0.0233
520,charter,0,6250.0013,162.746,0.0219
520,pier,1,6250.0013,144.246,0.1498
521,beach,0,3749.9999,92.046,0.2537
521,boat,0,3749.9999,219.006,0.6817
521,charter,1,3749.9999,244.006,2.3014
521,pier,0,3749.9999,92.046,0.1498
522,beach,0,2083.3332,136.206,0.5333
522,boat,0,2083.3332,34.874,0.1665
522,charter,0,2083.3332,69.874,0.3975
522,pier,1,2083.3332,136.206,0.4522
523,beach,0,6250.0013,144.246,0.1049
523,boat,1,6250.0013,87.874,0.0023
523,charter,0,6250.0013,111.874,0.0046
523,pier,0,6250.0013,144.246,0.0451
524,beach,1,3749.9999,56.074,0.0678
524,boat,0,3749.9999,70.886,0.1643
524,charter,0,3749.9999,99.886,0.5391
524,pier,0,3749.9999,56.074,0.0789
525,beach,0,12499.998,167.374,0.0678
525,boat,0,12499.998,211.586,0.1643
525,charter,1,12499.998,240.586,0.5391
525,pier,0,12499.998,167.374,0.0789
526,beach,0,2083.3332,136.206,0.5333
526,boat,0,2083.3332,34.874,0.0361
526,charter,1,2083.3332,69.874,0.4216
526,pier,0,2083.3332,136.206,0.0069
527,beach,0,4583.332,260.406,0.5333
527,boat,0,4583.332,66.674,0.2413
527,charter,1,4583.332,101.674,1.0266
527,pier,0,4583.332,260.406,0.4522
528,beach,0,6250.0013,343.206,0.5333
528,boat,1,6250.0013,87.874,0.1665
528,charter,0,6250.0013,122.874,0.3975
528,pier,0,6250.0013,343.206,0.4522
529,beach,0,2916.6666,74.646,0.2537
529,boat,0,2916.6666,177.606,0.6817
529,charter,1,2916.6666,202.606,2.3014
529,pier,0,2916.6666,74.646,0.1498
530,beach,0,3749.9999,233.818,0.5333
530,boat,1,3749.9999,68.77,0.2413
530,charter,0,3749.9999,103.77,1.0266
530,pier,0,3749.9999,233.818,0.4522
531,beach,0,6250.0013,343.206,0.5333
531,boat,0,6250.0013,87.874,0.0051
531,charter,1,6250.0013,122.874,1.0266
531,pier,0,6250.0013,343.206,0.4522
532,beach,0,3749.9999,219.006,0.5333
532,boat,0,3749.9999,56.074,0.2413
532,charter,1,3749.9999,91.074,1.0266
532,pier,0,3749.9999,219.006,0.4522
533,beach,0,6250.0013,87.874,0.0678
533,boat,0,6250.0013,111.086,0.0499
533,charter,0,6250.0013,140.086,0.2421
533,pier,1,6250.0013,87.874,0.0025
534,beach,0,2916.6666,177.606,0.5333
534,boat,0,2916.6666,45.474,0.0156
534,charter,1,2916.6666,80.474,0.0058
534,pier,0,2916.6666,177.606,0.4522
535,beach,0,7083.3317,104.048,0.1049
535,boat,1,7083.3317,70.604,0.1574
535,charter,0,7083.3317,94.604,0.4671
535,pier,0,7083.3317,104.048,0.0451
536,beach,0,2916.6666,151.008,0.5333
536,boat,0,2916.6666,32.604,0.0156
536,charter,1,2916.6666,67.604,0.0058
536,pier,0,2916.6666,151.008,0.4522
537,beach,0,10416.666,101.004,0.0678
537,boat,0,10416.666,212.64,0.0971
537,charter,1,10416.666,241.64,0.1648
537,pier,0,10416.666,101.004,0.0789
538,beach,0,2083.3332,115.808,0.5333
538,boat,0,2083.3332,25.004,0.2413
538,charter,1,2083.3332,60.004,1.0266
538,pier,0,2083.3332,115.808,0.4522
539,beach,0,7083.3317,386.464,0.5333
539,boat,0,7083.3317,42.734,0.2413
539,charter,1,7083.3317,77.734,1.0266
539,pier,0,7083.3317,386.464,0.4522
540,beach,0,7916.6663,428.064,0.5333
540,boat,1,7916.6663,47.334,0.0361
540,charter,0,7916.6663,82.334,0.4216
540,pier,0,7916.6663,428.064,0.0069
541,beach,0,2916.6666,72.072,0.1049
541,boat,0,2916.6666,19.734,0.0023
541,charter,1,2916.6666,43.734,0.0046
541,pier,0,2916.6666,72.072,0.0451
542,beach,0,3749.9999,88.872,0.1049
542,boat,0,3749.9999,24.334,0.0613
542,charter,1,3749.9999,48.334,0.3087
542,pier,0,3749.9999,88.872,0.0079
543,beach,0,6250.0013,305.072,0.5333
543,boat,1,6250.0013,19.896,0.0361
543,charter,0,6250.0013,54.896,0.4216
543,pier,0,6250.0013,305.072,0.0069
544,beach,0,6250.0013,305.072,0.5333
544,boat,1,6250.0013,19.896,0.0361
544,charter,0,6250.0013,54.896,0.4216
544,pier,0,6250.0013,305.072,0.0069
545,beach,0,2916.6666,54.912,0.1049
545,boat,1,2916.6666,10.296,0.0613
545,charter,0,2916.6666,34.296,0.3087
545,pier,0,2916.6666,54.912,0.0079
546,beach,0,2916.6666,157.872,0.5333
546,boat,1,2916.6666,10.296,0.0361
546,charter,0,2916.6666,45.296,0.4216
546,pier,0,2916.6666,157.872,0.0069
547,beach,0,5416.6667,268.272,0.5333
547,boat,1,5416.6667,17.496,0.2413
547,charter,0,5416.6667,52.496,1.0266
547,pier,0,5416.6667,268.272,0.4522
548,beach,0,1249.9998,84.272,0.5333
548,boat,0,1249.9998,5.496,0.2413
548,charter,1,1249.9998,40.496,1.0266
548,pier,0,1249.9998,84.272,0.4522
549,beach,0,1249.9998,10.534,0.0678
549,boat,0,1249.9998,13.74,0.1643
549,charter,0,1249.9998,42.74,0.5391
549,pier,1,1249.9998,10.534,0.0789
550,beach,0,3749.9999,24.334,0.0678
550,boat,0,3749.9999,31.74,0.0499
550,charter,0,3749.9999,60.74,0.2421
550,pier,1,3749.9999,24.334,0.0025
551,beach,1,2083.3332,15.134,0.0678
551,boat,0,2083.3332,19.74,0.1643
551,charter,0,2083.3332,48.74,0.5391
551,pier,0,2083.3332,15.134,0.0789
552,beach,0,3749.9999,88.872,0.1049
552,boat,1,3749.9999,24.334,0.0023
552,charter,0,3749.9999,48.334,0.0046
552,pier,0,3749.9999,88.872,0.0451
553,beach,0,6250.0013,38.134,0.0678
553,boat,0,6250.0013,49.74,0.0499
553,charter,0,6250.0013,78.74,0.2421
553,pier,1,6250.0013,38.134,0.0025
554,beach,0,3749.9999,88.872,0.1049
554,boat,1,3749.9999,24.334,0.1574
554,charter,0,3749.9999,48.334,0.4671
554,pier,0,3749.9999,88.872,0.0451
555,beach,0,2916.6666,72.072,0.1049
555,boat,0,2916.6666,19.734,0.0023
555,charter,1,2916.6666,43.734,0.0046
555,pier,0,2916.6666,72.072,0.0451
556,beach,0,2916.6666,157.872,0.5333
556,boat,0,2916.6666,10.296,0.0156
556,charter,1,2916.6666,45.296,0.0058
556,pier,0,2916.6666,157.872,0.4522
557,beach,0,12499.998,581.072,0.5333
557,boat,1,12499.998,37.896,0.2413
557,charter,0,12499.998,72.896,1.0266
557,pier,0,12499.998,581.072,0.4522
558,beach,0,7083.3317,341.872,0.5333
558,boat,0,7083.3317,22.296,0.0361
558,charter,1,7083.3317,57.296,0.4216
558,pier,0,7083.3317,341.872,0.0069
559,beach,0,5416.6667,268.272,0.5333
559,boat,0,5416.6667,17.496,0.0156
559,charter,1,5416.6667,52.496,0.0058
559,pier,0,5416.6667,268.272,0.4522
560,beach,0,7083.3317,341.872,0.5333
560,boat,0,7083.3317,22.296,0.1665
560,charter,1,7083.3317,57.296,0.3975
560,pier,0,7083.3317,341.872,0.4522
561,beach,1,5416.6667,17.496,0.0678
561,boat,0,5416.6667,78.732,0.0014
561,charter,0,5416.6667,107.732,0.0029
561,pier,0,5416.6667,17.496,0.0789
562,beach,0,3749.9999,194.672,0.5333
562,boat,0,3749.9999,12.696,0.0051
562,charter,1,3749.9999,47.696,1.0266
562,pier,0,3749.9999,194.672,0.4522
563,beach,0,3749.9999,67.712,0.1049
563,boat,1,3749.9999,12.696,0.0002
563,charter,0,3749.9999,36.696,0.0021
563,pier,0,3749.9999,67.712,0.0451
564,beach,0,3749.9999,67.712,0.1049
564,boat,1,3749.9999,12.696,0.0613
564,charter,0,3749.9999,36.696,0.3087
564,pier,0,3749.9999,67.712,0.0079
565,beach,0,2083.3332,42.112,0.1049
565,boat,1,2083.3332,7.896,0.0023
565,charter,0,2083.3332,31.896,0.0046
565,pier,0,2083.3332,42.112,0.0451
566,beach,0,2916.6666,157.872,0.5333
566,boat,1,2916.6666,10.296,0.2413
566,charter,0,2916.6666,45.296,1.0266
566,pier,0,2916.6666,157.872,0.4522
567,beach,0,3749.9999,12.696,0.0678
567,boat,0,3749.9999,57.132,0.1643
567,charter,0,3749.9999,86.132,0.5391
567,pier,1,3749.9999,12.696,0.0789
568,beach,1,6250.0013,89.532,0.0678
568,boat,0,6250.0013,89.532,0.023
568,charter,0,6250.0013,114.532,0.1648
568,pier,0,6250.0013,89.532,0.0503
569,beach,0,2916.6666,46.332,0.0678
569,boat,1,2916.6666,46.332,0.1491
569,charter,0,2916.6666,71.332,0.2421
569,pier,0,2916.6666,46.332,0.0052
570,beach,0,6250.0013,106.112,0.1049
570,boat,1,6250.0013,19.896,0.0023
570,charter,0,6250.0013,43.896,0.0046
570,pier,0,6250.0013,106.112,0.0451
571,beach,0,7083.3317,22.296,0.0678
571,boat,0,7083.3317,100.332,0.1643
571,charter,0,7083.3317,129.332,0.5391
571,pier,1,7083.3317,22.296,0.0789
572,beach,0,2083.3332,121.072,0.5333
572,boat,0,2083.3332,7.896,0.2413
572,charter,1,2083.3332,42.896,1.0266
572,pier,0,2083.3332,121.072,0.4522
573,beach,0,2083.3332,121.072,0.5333
573,boat,0,2083.3332,7.896,0.1665
573,charter,1,2083.3332,42.896,0.3975
573,pier,0,2083.3332,121.072,0.4522
574,beach,0,5416.6667,93.312,0.1049
574,boat,1,5416.6667,17.496,0.1574
574,charter,0,5416.6667,41.496,0.4671
574,pier,0,5416.6667,93.312,0.0451
575,beach,0,2916.6666,54.912,0.1049
575,boat,1,2916.6666,10.296,0.0023
575,charter,0,2916.6666,34.296,0.0046
575,pier,0,2916.6666,54.912,0.0451
576,beach,0,4583.332,80.512,0.1049
576,boat,1,4583.332,15.096,0.0613
576,charter,0,4583.332,39.096,0.3087
576,pier,0,4583.332,80.512,0.0079
577,beach,0,3749.9999,67.712,0.1049
577,boat,1,3749.9999,12.696,0.0023
577,charter,0,3749.9999,36.696,0.0046
577,pier,0,3749.9999,67.712,0.0451
578,beach,0,2916.6666,54.912,0.1049
578,boat,0,2916.6666,10.296,0.0613
578,charter,1,2916.6666,34.296,0.3087
578,pier,0,2916.6666,54.912,0.0079
579,beach,0,8750.001,415.472,0.5333
579,boat,1,8750.001,27.096,0.0156
579,charter,0,8750.001,62.096,0.0058
579,pier,0,8750.001,415.472,0.4522
580,beach,0,1249.9998,95.264,0.5333
580,boat,0,1249.9998,10.534,0.0361
580,charter,1,1249.9998,45.534,0.4216
580,pier,0,1249.9998,95.264,0.0069
581,beach,1,12499.998,37.896,0.0678
581,boat,0,12499.998,170.532,0.0014
581,charter,0,12499.998,199.532,0.0029
581,pier,0,12499.998,37.896,0.0789
582,beach,0,2083.3332,121.072,0.5333
582,boat,0,2083.3332,7.896,0.0361
582,charter,1,2083.3332,42.896,0.4216
582,pier,0,2083.3332,121.072,0.0069
583,beach,0,2916.6666,54.912,0.1049
583,boat,0,2916.6666,10.296,0.0023
583,charter,1,2916.6666,34.296,0.0046
583,pier,0,2916.6666,54.912,0.0451
584,beach,0,5416.6667,268.272,0.5333
584,boat,0,5416.6667,17.496,0.0361
584,charter,1,5416.6667,52.496,0.4216
584,pier,0,5416.6667,268.272,0.0069
585,beach,0,2916.6666,157.872,0.5333
585,boat,1,2916.6666,10.296,0.0051
585,charter,0,2916.6666,45.296,1.0266
585,pier,0,2916.6666,157.872,0.4522
586,beach,0,2916.6666,157.872,0.5333
586,boat,1,2916.6666,10.296,0.0156
586,charter,0,2916.6666,45.296,0.0058
586,pier,0,2916.6666,157.872,0.4522
587,beach,0,4583.332,80.512,0.1049
587,boat,1,4583.332,15.096,0.1574
587,charter,0,4583.332,39.096,0.4671
587,pier,0,4583.332,80.512,0.0451
588,beach,1,2916.6666,10.296,0.0678
588,boat,0,2916.6666,46.332,0.1643
588,charter,0,2916.6666,75.332,0.5391
588,pier,0,2916.6666,10.296,0.0789
589,beach,0,6250.0013,106.112,0.2537
589,boat,0,6250.0013,305.072,0.0531
589,charter,1,6250.0013,330.072,0.0052
589,pier,0,6250.0013,106.112,0.1498
590,beach,0,2916.6666,157.872,0.5333
590,boat,0,2916.6666,10.296,0.1665
590,charter,1,2916.6666,45.296,0.3975
590,pier,0,2916.6666,157.872,0.4522
591,beach,0,6250.0013,89.532,0.0678
591,boat,1,6250.0013,106.112,0.0143
591,charter,0,6250.0013,135.612,0.0289
591,pier,0,6250.0013,89.532,0.0503
592,beach,0,2916.6666,54.912,0.1049
592,boat,1,2916.6666,10.296,0.0023
592,charter,0,2916.6666,34.296,0.0046
592,pier,0,2916.6666,54.912,0.0451
593,beach,0,4583.332,231.472,0.5333
593,boat,1,4583.332,15.096,0.0156
593,charter,0,4583.332,50.096,0.0058
593,pier,0,4583.332,231.472,0.4522
594,beach,0,5416.6667,268.272,0.5333
594,boat,1,5416.6667,17.496,0.0361
594,charter,0,5416.6667,52.496,0.4216
594,pier,0,5416.6667,268.272,0.0069
595,beach,0,9583.3357,157.312,0.1049
595,boat,0,9583.3357,29.496,0.0023
595,charter,1,9583.3357,53.496,0.0046
595,pier,0,9583.3357,157.312,0.0451
596,beach,0,2083.3332,121.072,0.5333
596,boat,0,2083.3332,7.896,0.0361
596,charter,1,2083.3332,42.896,0.4216
596,pier,0,2083.3332,121.072,0.0069
597,beach,0,4583.332,231.472,0.5333
597,boat,0,4583.332,15.096,0.0361
597,charter,1,4583.332,50.096,0.4216
597,pier,0,4583.332,231.472,0.0069
598,beach,0,7083.3317,341.872,0.5333
598,boat,1,7083.3317,22.296,0.0361
598,charter,0,7083.3317,57.296,0.4216
598,pier,0,7083.3317,341.872,0.0069
599,beach,0,4583.332,80.512,0.1049
599,boat,1,4583.332,15.096,0.1574
599,charter,0,4583.332,39.096,0.4671
599,pier,0,4583.332,80.512,0.0451
600,beach,0,6250.0013,344.864,0.5333
600,boat,0,6250.0013,38.134,0.2413
600,charter,1,6250.0013,73.134,1.0266
600,pier,0,6250.0013,344.864,0.4522
601,beach,0,3749.9999,220.064,0.5333
601,boat,0,3749.9999,24.334,0.0156
601,charter,1,3749.9999,59.334,0.0058
601,pier,0,3749.9999,220.064,0.4522
602,beach,0,5416.6667,122.472,0.1049
602,boat,0,5416.6667,33.534,0.0613
602,charter,1,5416.6667,57.534,0.3087
602,pier,0,5416.6667,122.472,0.0079
603,beach,0,2916.6666,72.072,0.1049
603,boat,0,2916.6666,19.734,0.0023
603,charter,1,2916.6666,43.734,0.0046
603,pier,0,2916.6666,72.072,0.0451
604,beach,1,416.66668,5.934,0.0678
604,boat,0,416.66668,7.74,0.0014
604,charter,0,416.66668,36.74,0.0029
604,pier,0,416.66668,5.934,0.0789
605,beach,0,2083.3332,136.864,0.5333
605,boat,0,2083.3332,15.134,0.0156
605,charter,1,2083.3332,50.134,0.0058
605,pier,0,2083.3332,136.864,0.4522
606,beach,0,2083.3332,136.864,0.5333
606,boat,0,2083.3332,15.134,0.0156
606,charter,1,2083.3332,50.134,0.0058
606,pier,0,2083.3332,136.864,0.4522
607,beach,0,2083.3332,136.864,0.5333
607,boat,1,2083.3332,15.134,0.2413
607,charter,0,2083.3332,50.134,1.0266
607,pier,0,2083.3332,136.864,0.4522
608,beach,0,1249.9998,95.264,0.5333
608,boat,0,1249.9998,10.534,0.0361
608,charter,1,1249.9998,45.534,0.4216
608,pier,0,1249.9998,95.264,0.0069
609,beach,0,10416.666,223.272,0.1049
609,boat,1,10416.666,61.134,0.0613
609,charter,0,10416.666,85.134,0.3087
609,pier,0,10416.666,223.272,0.0079
610,beach,0,7083.3317,386.464,0.5333
610,boat,1,7083.3317,42.734,0.0361
610,charter,0,7083.3317,77.734,0.4216
610,pier,0,7083.3317,386.464,0.0069
611,beach,0,5416.6667,303.264,0.5333
611,boat,0,5416.6667,33.534,0.2413
611,charter,1,5416.6667,68.534,1.0266
611,pier,0,5416.6667,303.264,0.4522
612,beach,1,3749.9999,24.334,0.0678
612,boat,0,3749.9999,31.74,0.1643
612,charter,0,3749.9999,60.74,0.5391
612,pier,0,3749.9999,24.334,0.0789
613,beach,0,2916.6666,72.072,0.1049
613,boat,0,2916.6666,19.734,0.0613
613,charter,1,2916.6666,43.734,0.3087
613,pier,0,2916.6666,72.072,0.0079
614,beach,0,12499.998,265.272,0.1049
614,boat,1,12499.998,72.634,0.0613
614,charter,0,12499.998,96.634,0.3087
614,pier,0,12499.998,265.272,0.0079
615,beach,0,2916.6666,178.464,0.5333
615,boat,1,2916.6666,19.734,0.2413
615,charter,0,2916.6666,54.734,1.0266
615,pier,0,2916.6666,178.464,0.4522
616,beach,0,2916.6666,54.912,0.1049
616,boat,0,2916.6666,10.296,0.1574
616,charter,1,2916.6666,34.296,0.4671
616,pier,0,2916.6666,54.912,0.0451
617,beach,0,7083.3317,22.296,0.0678
617,boat,0,7083.3317,100.332,0.1643
617,charter,0,7083.3317,129.332,0.5391
617,pier,1,7083.3317,22.296,0.0789
618,beach,0,12499.998,581.072,0.5333
618,boat,1,12499.998,37.896,0.2413
618,charter,0,12499.998,72.896,1.0266
618,pier,0,12499.998,581.072,0.4522
619,beach,0,3749.9999,67.712,0.1049
619,boat,1,3749.9999,12.696,0.1574
619,charter,0,3749.9999,36.696,0.4671
619,pier,0,3749.9999,67.712,0.0451
620,beach,0,5416.6667,93.312,0.1049
620,boat,1,5416.6667,17.496,0.0238
620,charter,0,5416.6667,41.496,0.0468
620,pier,0,5416.6667,93.312,0.0451
621,beach,1,5416.6667,93.312,0.2537
621,boat,0,5416.6667,93.312,0.0233
621,charter,0,5416.6667,111.812,0.0219
621,pier,0,5416.6667,93.312,0.1498
622,beach,0,3749.9999,220.064,0.5333
622,boat,0,3749.9999,24.334,0.0156
622,charter,1,3749.9999,59.334,0.0058
622,pier,0,3749.9999,220.064,0.4522
623,beach,0,2916.6666,178.464,0.5333
623,boat,0,2916.6666,19.734,0.2413
623,charter,1,2916.6666,54.734,1.0266
623,pier,0,2916.6666,178.464,0.4522
624,beach,0,12499.998,265.272,0.1049
624,boat,1,12499.998,72.634,0.1574
624,charter,0,12499.998,96.634,0.4671
624,pier,0,12499.998,265.272,0.0451
625,beach,0,9583.3357,56.534,0.0678
625,boat,0,9583.3357,73.74,0.1643
625,charter,0,9583.3357,102.74,0.5391
625,pier,1,9583.3357,56.534,0.0789
626,beach,0,5416.6667,122.472,0.1049
626,boat,0,5416.6667,33.534,0.0238
626,charter,1,5416.6667,57.534,0.0468
626,pier,0,5416.6667,122.472,0.0451
627,beach,1,2083.3332,15.134,0.0678
627,boat,0,2083.3332,19.74,0.1643
627,charter,0,2083.3332,48.74,0.5391
627,pier,0,2083.3332,15.134,0.0789
628,beach,0,4583.332,261.664,0.5333
628,boat,1,4583.332,28.934,0.0361
628,charter,0,4583.332,63.934,0.4216
628,pier,0,4583.332,261.664,0.0069
629,beach,1,7083.3317,42.734,0.0678
629,boat,0,7083.3317,55.74,0.1643
629,charter,0,7083.3317,84.74,0.5391
629,pier,0,7083.3317,42.734,0.0789
630,beach,0,8750.001,189.672,0.1049
630,boat,1,8750.001,51.934,0.0023
630,charter,0,8750.001,75.934,0.0046
630,pier,0,8750.001,189.672,0.0451
631,beach,0,6250.0013,344.864,0.5333
631,boat,1,6250.0013,38.134,0.2413
631,charter,0,6250.0013,73.134,1.0266
631,pier,0,6250.0013,344.864,0.4522
632,beach,0,2916.6666,54.912,0.1049
632,boat,1,2916.6666,10.296,0.0023
632,charter,0,2916.6666,34.296,0.0046
632,pier,0,2916.6666,54.912,0.0451
633,beach,0,2916.6666,157.872,0.5333
633,boat,1,2916.6666,10.296,0.0361
633,charter,0,2916.6666,45.296,0.4216
633,pier,0,2916.6666,157.872,0.0069
634,beach,0,8750.001,415.472,0.5333
634,boat,0,8750.001,27.096,0.0361
634,charter,1,8750.001,62.096,0.4216
634,pier,0,8750.001,415.472,0.0069
635,beach,0,12499.998,581.072,0.5333
635,boat,1,12499.998,37.896,0.0156
635,charter,0,12499.998,72.896,0.0058
635,pier,0,12499.998,581.072,0.4522
636,beach,0,7916.6663,378.672,0.5333
636,boat,0,7916.6663,24.696,0.1665
636,charter,1,7916.6663,59.696,0.3975
636,pier,0,7916.6663,378.672,0.4522
637,beach,0,6250.0013,19.896,0.0678
637,boat,1,6250.0013,106.112,0.0108
637,charter,0,6250.0013,141.112,0.2377
637,pier,0,6250.0013,19.896,0.0025
638,beach,0,3749.9999,67.712,0.1049
638,boat,0,3749.9999,12.696,0.0238
638,charter,1,3749.9999,36.696,0.0468
638,pier,0,3749.9999,67.712,0.0451
639,beach,0,5416.6667,17.496,0.0678
639,boat,0,5416.6667,78.732,0.0499
639,charter,0,5416.6667,107.732,0.2421
639,pier,1,5416.6667,17.496,0.0025
640,beach,0,9583.3357,452.272,0.5333
640,boat,1,9583.3357,29.496,0.2413
640,charter,0,9583.3357,64.496,1.0266
640,pier,0,9583.3357,452.272,0.4522
641,beach,0,5416.6667,93.312,0.1049
641,boat,0,5416.6667,17.496,0.0613
641,charter,1,5416.6667,41.496,0.3087
641,pier,0,5416.6667,93.312,0.0079
