id,price_1,time_1,conven_1,comfort_1,meals_1,petfr_1,emipp_1,nonsig1_1,nonsig2_1,nonsig3_1,price_2,time_2,conven_2,comfort_2,meals_2,petfr_2,emipp_2,nonsig1_2,nonsig2_2,nonsig3_2,price_3,time_3,conven_3,comfort_3,meals_3,petfr_3,emipp_3,nonsig1_3,nonsig2_3,nonsig3_3,choice
3196,2,6,3,4,3,0,2.19,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,1.789,0,3.233,7,5,-0.81,4.769,2
3197,2,6,3,4,3,0,2,4,1,5,3,3.5,5.171,4.5,2,0.736,0.816,2,3,2,7,3,8,2,0,3,7,5,1,4,2
3198,2,6,3,4,3,0,0.194,4,1,3.587,2.032,3.5,4,4.5,3.137,0,0.5,2.769,3,0.857,5.114,3,7.805,2,1.068,3,7,5,1,3.906,2
3199,1.706,6,3,4,3,0.894,2,2.652,1,5,3.467,3.5,4,4.5,1.693,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,3
3200,2,6,2.884,4,3,0,2,4,1,5,3,4.768,4,4.5,2,0,0.5,2,3,2,6.716,3,8,2,0,2.756,7,4.213,1,4,2
3201,2,6,1.751,4,3,0,2,4,-1.282,4.441,3,3.5,4,2.573,2.131,0,0.5,2,3,2,7,3,8.237,2,0,3,7,5,1,4,3
3202,2,6,3.438,4.253,3,0,2,4,1,5,3,3.5,3.123,4.5,2,0,0.5,2,3,2,7,2.767,8,2,-0.178,3,7,5,1,4,2
3203,2,6,3,5.662,3,0,2,4,1.481,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,4.543,7,3.587,1,4,2
3204,2,6,3,4,3,0,2,4,1,3.923,3,3.5,4,4.5,3.873,0,0.5,2,3,2,7,3.735,8,2,0,3,7,5,1,4,2
3205,2,6,3,3.714,3,-1.404,2,4,1.796,5,3,3.5,4,4.5,3.858,0,1.697,2,3,2,7,3,7.658,2,0,3,7,5,1,3.543,2
3206,2,6,3,4,3,1.014,2,3.874,1,5,3,3.5,4,3.523,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,3
3207,2,6,3,4,3,-0.117,2,4,1,5,3,3.5,4,4.5,1.561,0,0.5,2,3,2,7,4.525,7.929,2,0,3,7,5.656,1.533,4.413,3
3208,0.574,6,4.078,4,3,0,2.728,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3.193,2.716,7,2.704,9.667,2,0,3.302,7,5,1,4,2
3209,2,6,3,4,3,0,2,4,1,5,3,3.293,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,1.904,7.261,5,1.108,1.997,2
3210,2,6,3.461,4,3,0,4.115,4,1,5,3,3.5,4,4.5,2,0,0.148,2,3,2,7,3,8,2,-0.112,3,7,5.889,1,4,2
3211,1.615,4.327,3,4,3,1.159,2,3.086,1,5,3,3.5,4,3.825,2,0,0.5,2,3,2,7,3.516,7.184,2,0.615,3,8.057,5,0.496,4,1
3212,2,6,3,4,3,0,2,4,1,5,3,3.944,4,4.5,2,0,1.421,2.997,3,2,7.979,3,8,2,-1.591,3,8.258,5,1.66,5.353,2
3213,2,6,4.763,4,3,0,2,4.274,1,4.663,3,3.5,4,4.736,2,0,0.5,2,3,2,7,3.983,8,2,0,3,7,5,1,4,2
3214,2.18,7.335,3,4,1.418,0,2,4,-0.862,5,3,3.5,4,4.5,2,-0.804,0.5,2,3.557,1.323,7,3,8,2,0,3,7,5,1,5.717,2
3215,2,6,3,4,3,-0.159,2,4,1,5.966,3,3.5,6.605,4.5,2,0,0.5,2,3,1.892,7,3,8,2,0,3,7.204,5,1,4,2
3216,2,6,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,2.558,2,7,3,8,2,0,3.112,7.362,5.202,1,5.922,2
3217,2,6.474,3,4.176,3,0,2,5.668,1,5,3,3.5,4,4.5,1.976,0,0.5,1.211,3,2,7,1.286,8,2,0,3,7,5,1,3.525,2
3218,2,6,3,4,3,0,0.605,4,1,5,3,3.5,4,4.5,2,0,0.5,3.002,3,2,7,3,8,2,-1.644,3,7,5,1,4,2
3219,2,6,3,3.073,3,0,2,4,1,5,3,4.365,4,4.5,2.473,0,0.5,2,3,2,7,3,8,2,0,3,7,5.301,1,4.211,2
3220,2,6,3,4,3,0,2,4,1,5,3.176,3.5,4,4.5,2,0,1.242,2,3,2,7,3,8,2,0,3,7,5,1,4,2
3221,1.073,6,2.4,4,2.793,0,2,4,0.351,5.523,2.765,1.509,4,4.5,2,0,0.5,2,3.641,2,7,1.901,8,1.876,0,3,7.645,5,1,4,2
3222,2,6,3,4,3,-1.401,2.855,4,1,5,3,2.671,4,5.887,2,0,0.5,2,3,2.284,7,3,8,2,0,3,7,5,0.172,4,2
3223,2,6,3,4,3,0,2,5.093,1,5,3,2.677,4,4.5,2,1.606,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,2
3224,2,5.504,2.885,4,3,0,2,4,1.041,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7.798,3.333,8,2,0,3,6.863,5,1,4,3
3225,2,6,3,4,3,0,2,4,1,7.988,1.902,3.5,4,4.5,2,0,-0.567,2.944,3,3.483,7,3.658,8,2,0,3,7,5,-0.441,4,2
3226,2,6,3,2.928,2.708,0.669,2,4,1,5,3,3.282,4,4.5,1.601,0,0.5,2,3,2,7,1.938,8,2,0,3,7,5,1,4,2
3227,2,6,3,4,3,0,2,4,1,5,3,3.5,4,4.904,1.3,0,0.5,2,3,2,7.329,3,8,1.633,0,3,7,4.945,1.075,4,2
3228,2,7.194,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0.757,3,7,5,1,4,2
3229,1.291,6,3,4,3,0,2,4,1.995,5,3,3.5,3.761,4.5,2,0,0.5,2,2.045,2,7,3,8.234,2,0,3,6.258,5,1.416,4,2
3230,2,6,3,4,3,0,2,3.992,1,5,3,3.5,4,6.49,2,0,-0.049,2,1.764,2,7,3,8,2,0,3,7,5,1,4.604,2
3231,3.56,6,3,3.79,3,0,2,4,1,5,3,3.5,4,3.207,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,2
3232,2,6,3,4,1.73,0.836,2,4.767,1,5,3.991,3.5,4,4.616,2,0,0.5,2,3,2,7,1.268,8,0.562,0,3,7,5,1,4,3
3233,2,5.719,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2.051,1.081,2,7,3,6.765,2,0.564,3,7,5,1,4,2
3234,2,6,3,4,3,0,2,3.8,1,5,3,3.5,3.284,4.5,3.398,0,-0.174,2,3,2,7,3,6.662,3.61,0,3,7,5,-0.065,4,2
3235,2,6,3,4,3,0,2,3.012,0.401,5,3,5.939,4,3.594,2.565,0,0.5,2,3,2,7,3,8,2,0,3,7,6.549,1,4,2
3236,2,4.079,3,4,3,0,2.109,4,1,3.463,3,3.5,4,4.5,3.78,0,0.304,2,3,2,7,3,8,2,0,3,7,5,1,4,2
3237,2,6,3,4,3.623,0,2,4,1,5,1.945,2.507,4,4.5,2,0,0.5,2,3,2,6.755,3,8,2,0,3,7,5,1,2.339,2
3238,2,6,3,4,3,-1.371,2,4,1,5,3,3.5,4,4.5,2.838,0,0.5,2,3,2,7,4.697,5.402,2,-0.594,0.778,7,5,1,4,2
3239,2,6,3,4,3,-0.29,2,1.729,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0.307,2.053,7,5,0.667,4,2
3240,2,6,3,4,2.184,0,1.054,4,1,5,3,4.69,4,4.5,2,0,0.5,2.277,3,2,7,2.431,9.18,2,0,3,7,5,1,4,2
3241,2,6,3,4,3,0,2,4,2.064,6.562,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,3.375,4,2
3242,2,6,1.779,4,3,0,2,3.629,1,5,4.092,3.5,4,4.5,5.321,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,2
3243,0.453,6,3,4,3,0,2,4,1,4.843,3,3.5,4,4.5,2,0,0.5,2,3,2.062,7,3.213,8,2,0,3,7,5,1,3.576,3
3244,2,6,3,2.255,3,0,2,4,2.011,5,4.865,3.5,4,4.5,2.995,-0.483,0.5,2,3,2,8.251,3,8,0.516,0,2.862,7,5,1,3.896,2
3245,2,6,3,4.537,3,0,3.055,4,1,5,1.851,3.5,4,4.762,2,0.067,0.5,2,3,3.207,7,2.567,8.503,2,0,3,7,5.394,1,4,2
3246,2.791,6,3,3.502,3,0,1.731,4,1,5,3,3.5,2.866,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,6.502,2
3247,3.499,6,3,4,2.574,0,2,4,1,5,3,3.031,4,4.5,2,0,0.665,2,3,2,7,3.228,8,2,0.191,1.457,7,4.738,1,4,2
3248,2,6,3,4,3,0,2,4,0.378,4.967,3,3.5,4,4.5,2,0,1.133,2,3,2,7,3,8,2,0.699,3,7.385,4.709,1,4,1
3249,2.395,6,3,4,3,0,2,4,1,5,3,3.5,4,4.432,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,2
3250,2,6,1.616,4,3,-2.222,2,4,1,5,3,3.5,4,4.5,2,-0.502,1.142,2,3.639,2,7,3,8,1.996,0,5.065,7,5,1,4,2
3251,2,6,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,7.242,2,0,3,7,5,1.951,4,2
3252,2.508,6,3,4,3,0,2,4,1,5,3,4.278,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,2.025,1.909,2
3253,2,6,3,4,3,0,2,4,0.582,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,2
3254,2,6,3,4,3,0,1.818,4,1,5,3,3.5,3.773,5.171,2,0,0.5,2,2.205,2,7,3,8,0.655,0,3,7,5,1,4.237,2
3255,2,6,1.135,4,3,-0.106,2,4,1,4.827,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,-0.157,3,7,5,0.974,4.085,2
3256,2,6,3,5.613,3,0.692,3.211,4,1,5,3,3.242,4.765,4.5,2,0,0.5,2,3,1.983,7,3,8,2,1.152,3,7,5,1,4,3
3257,2.475,6,3,4,3,1.534,2,4,1,5,3,3.5,4,4.5,2,0,0.5,0.613,3,2,7,3,8,1.615,0,3,7,5,1,4,1
3258,2,6,3,4,3,-0.507,1.686,4,1,5,3,3.5,4,4.5,2,0,0.021,2.932,1.984,2,7,3,8,2,0,3,7,5,1,4,2
3259,2.146,6,3,4,3.608,0,2,4,1,5,3,3.5,4,4.5,1.48,-1.079,0.176,2,3.358,2,7.911,3,8,2,0,3,7,5,1,4,1
3260,2,6,3,4,3,0,2,4,1,5,3,3.5,4,5.186,4.028,0,0.5,2,3,2,7,2.663,8,2,0.422,3,7,4.575,1,4,2
3261,2,6,3.363,4,2.684,0,2,4.323,1,4.824,5.401,3.5,3.885,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,3
3262,2,6,2.61,4.235,3,0,-0.477,4,1,5,3.109,3.5,3.977,4.5,2,0,0.5,2.444,3,1.763,7,3,8,0.916,0.884,1.9,6.757,5,1,4,1
3263,1.038,6,3,4,4.416,0,2,4,1,5,3,3.5,4,4.755,2,0,0.5,2,1.523,2,7,3,8,2,0,3,7,4.999,1,4,2
3264,2,6,3,4,3,0,2,4.093,1.179,5.25,3.588,3.5,3.502,4.5,2,0,0.5,2,3,2,7.509,3,8,2,0,3,7,5,1,4,2
3265,2,6,3,4,3,0,2,4,1.482,5,3,3.5,2.44,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4.799,2
3266,2,6,3,4,3,0,0.848,4,1,5.512,3,3.5,4,4.5,2,0,0.5,2,3,1.055,8.979,1.972,8,2,0.08,3,7,5,1,4,2
3267,2,6,3,4,3,0,2,4,1,5,3,3.5,4,5.849,2,-0.943,0.5,2,3,2,5.834,3,8,2,0,2.172,7,5,1,4,2
3268,2,6.9,3,4,3,-1.154,2,4,1,5,3,4.953,4,4.5,2,0,0.5,2,4.397,2,5.184,3,8,2,0,3.138,7,5,1,4,2
3269,2,6,1.82,4,5.89,0,2,4,1,3.151,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,1
3270,2,6,3,4,3,0,2,4,1,5,3,3.529,4,4.5,1.549,0,0.5,2,3.852,2,4.858,3,8,2,0,3,7,5,1,4,3
3271,2,6,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,-0.328,0.5,2,3,2,7,3,8,2,0.581,3.667,7,5.693,1,4,2
3272,2,6,3,4.524,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,1.886,8,0.829,-1.717,3,7,5,1.543,4,3
3273,2,6,3,4,2.452,0,2,4,1,5.893,3,3.5,4,4.5,2,0,0.5,1.513,3,2.001,7.493,4.076,8,2,0,3,7,5,1,4,2
3274,2,6,2.63,4,3,0,2,4,1,5.703,3.964,3.5,4,4.5,2,-0.433,1.946,2,3,3.119,7,3,8,3.317,0,4.042,7.296,5,1,4,3
3275,2.202,7.096,3.038,4.513,3,0.827,2,4.369,1,5,3,3.5,4,4.5,2,0,0.5,2.266,3,2,7,2.552,8,2.479,0,3,8.7,5,1,3.765,2
3276,2,6,3,4,3,-1.107,2,3.117,0.316,4.844,3,3.5,4,4.5,3.16,0,0.5,2,1.949,2,7,3,8,2,0,3,7,5,1,4,2
3277,2,6,3,4,3,0,2,4,1.807,5,3.296,3.5,4,4.5,2,0,0.5,2,4.583,2.645,4.697,3,8,2,0.157,3,7,5,1,4,2
3278,2,6,3,4,3,0,2,2.4,1,4.645,3,3.5,4,5.035,2,0,0.5,2,2.439,2,7.338,1.456,8,2,0,3,7,5,1,4,2
3279,2,6.727,3.414,4,3.689,0.306,2,4,1,4.44,3,3.5,4,4.5,2,0,0.5,2,2.098,2,7,3.198,8,2,0,3,7,5,1,4,2
3280,-0.454,6,3,4,4.11,1.965,2,4,0.795,5,3,3.5,4,4.851,2,0,-0.23,2,3,2,7,2.266,8,2,0,3,7,5,1,4,2
3281,2,6,3,4,3,0,2,4,1,5,3,3.5,3.448,4.5,2,0,0.5,2,3,2,7.378,3,8,1.908,0,3,7,5,1,4,2
3282,2,6,3,4,4.384,0,2,4,0.91,5,3,3.5,4,4.5,2.442,0,1.43,2,3,1.776,5.585,3,8,2,0.472,3,7,5,1,4,1
3283,2,6,3,4,3,-1.179,3.181,4,1.473,5,3,3.5,4.138,4.5,1.987,-0.696,0.5,2.893,3,2,7,3,8,2,0,3,7,5,1.405,4,2
3284,2,6.404,3,4.086,3,-0.492,2.534,4,1,4.107,3,3.5,4,4.5,3.159,0,0.5,2,3,2,7,3,8,1.723,0,3,7,5,1,4,2
3285,2,6.539,3,3.374,2.202,-1.377,2.829,4,1,5,3.368,3.5,4,4.5,2,0,0.5,2,3,2.044,7,3,8,2,0,3,7,5,1,4,2
3286,2,5.255,3,4,3,0,2,2.663,1,5,3,3.5,6.855,4.5,2,0,0.5,2.359,3,2,7,3,8,2,0,3,7,5,1,5.717,2
3287,2,6,3,4,3,0,2,4,1,5.151,3,3.5,4,4.5,2,0,0.898,2,3,2.28,7,2.767,8,1.583,0.033,3,7,5,1,4,3
3288,2,6,3,4,2.229,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,2
3289,1.522,6,3,5.865,3,0,1.361,4,1,5,3,3.5,4,4.5,2,-1.301,0.771,2,3,2,7,3,8,2,0,3,7,5,0.503,4,3
3290,2,6,3,4.84,0.952,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,2
3291,2,6,3,4,3,0,2,4,1,5,3.73,3.5,4,4.5,3.329,0,0.168,2,3,2,7,3.005,8,2,0,3,7,5,1,4.35,2
3292,2.219,6,3,4,3,0,2,4.064,1,5,3,3.5,4,4.5,2.078,0,0.5,2.915,3,2,7,3,8,2,0,3,7,5,1.593,4,2
3293,2,6,1.3,4,3,0,2,4,1,5,2.383,3.5,4,4.5,0.904,0,0.5,-0.47,5.875,2.108,7,3,8,2,0,3,7,5,1,4,2
3294,2,6,3.713,4,3,0,2,4,1,5,3,3.5,6.053,5.732,1.645,0,-0.586,2,3,2,6.384,3,8,2,0,3,7,5.385,1,4.744,2
3295,0.747,6,3,4,3.317,1.401,2,4,1,3.731,3,2.691,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,1
3296,2,7.491,1.881,4,3,0.241,2,3.548,1,5,3,2.496,4,4.5,2,0,0.5,2,3,1.618,7,3,8,2,0,3,6.989,5,1,4,2
3297,2,6,3,4,3,0,3.246,4.414,1,6.19,3,3.5,4,4.5,2,0,0.5,3.552,3.31,2,7,3,7.554,2,0,3,7,3.105,0.652,4,3
3298,2,6,3,4,3,0,2,4,1,5,3,3.78,5.54,4.5,2,0,0.5,2,3,2,6.247,3.078,7.26,2,0,4.184,7,3.863,1,4,3
3299,2,6.217,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1.119,4,2
3300,2,6,3,4,3,0.191,2,4,1,5,3,3.5,4.09,4.5,2.194,0,-0.18,2,3.68,2,7,3,8,2,0,3,7,5,1,4,3
3301,2,6,3,4,3,0,2,4,2.424,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,2.646,8,0.744,-0.244,3,7,5,1,4,2
3302,2,6,3,3.447,3,1.436,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,7.86,2,0,3,7.126,5,1,4,1
3303,1.65,6,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.284,2,3,2,7,3,8,2.496,0,3,7,5,0.701,4,2
3304,2,7.029,3.548,4,3.333,0,2,4,1,5.187,3,3.5,4,4.5,3.576,0,0.5,2,3,2,7,3,8,2.198,0,3,7,5,1,4,2
3305,2,6,3,5.549,3,0,3.01,4,1,5,3,4.076,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3.352,7.011,5,-0.38,4,3
3306,2,6.008,4.844,4,2.349,-0.279,2,4,1,5,3,3.5,4,4.948,2,0,0.5,2,3,2,7,3,8,0.197,0,3,7,5,1.765,3.084,2
3307,2,6,3,4,3,0,2,3.663,1,5,3,3.642,4,4.5,2,0,0.5,2,3,2,7,3.881,8,2,0,3,7,5,1,4,2
3308,2,6,3,4,3.667,1.108,2,4,1,5,3.096,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,1
3309,2,5.862,2.909,5.565,3,0,2,4,1,5.452,3,3.5,4,4.5,2,-0.425,0.5,2,3,2,7.023,3,8,2,0,3,7,5,2.549,4,2
3310,1.411,6,3,4,3.312,0,2,4,1,5,3,3.5,4,4.5,2,-1.527,0.5,2,3,2,7,3,8,2.281,0,3,7,5,1,4,2
3311,2,6,3.494,4,3,-0.362,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,2.895,2,7,3,8,2,0,3,7,5,1,4,2
3312,2,6,3,4,3,0,2,4,-0.595,5,3,3.5,4.428,4.5,2.424,0,1.457,2,2.927,2,7.608,3,8,2,0,3,7,5,1,4,2
3313,2,6,3.243,4,3,0,2,4,2.079,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2.609,0,3,7,5,1,3.912,2
3314,2,6,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,2.522,8,2,0,3,7,5,1,4,2
3315,2,6,2.282,2.438,3,0,2,4,1,5,3,3.5,4,4.5,2,0.565,0.5,3.168,3,2,7,3.899,8,3.383,0,3,7,5,1,4,2
3316,2,6,3,4,3,0,2,4,-0.527,5,3,3.5,4,4.5,3.443,0,0.5,2,3,3.483,7,3,8,2,0.051,3,8.083,5,1.939,4,2
3317,2.087,6,3,4,2.586,0.433,2,4,1,5,3,3.5,4,4.045,2.75,0.439,0.5,2,3,2,7,3,8.061,3.032,0,3,7,5,1,4,2
3318,2,6.815,3,4,3,0,2.496,4,1,5,3,3.5,4,4.5,2,0,0.402,2.132,3,2,7,3,8,2.87,0,1.51,7,5,1.33,4.666,2
3319,2,6,3,4,3,0,2,4,1,5,3,3.5,4,5.578,2,0,0.5,2,3,2,7,3,9.685,2,0,3,7,5,1,4,2
3320,2,6,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,1.536,1.515,3,2,7,3,8,1.204,0,1.652,7,5,1,4,2
3321,2,6,1.282,4,3,0,2,4,1,5,-0.144,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,2.054,0.803,4,2
3322,2,6,3,4,3.885,-0.548,1.454,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3.744,2,7.854,3,8,2,0,3,7.193,5,1,6.785,2
3323,2,6,3.666,4,3,-0.737,2,3.955,1,5,3,3.5,3.265,4.5,2,0,0.5,2,5.63,2,7,3,8,2,0,3,7,5,1,4,2
3324,2,6,3,4,3.246,0,2,4,1,5,3,3.5,4,4.219,2,0,-0.059,3.195,3,2,7,2.63,8,2,0,3,7,5,1,4,3
3325,2,6,3,5.352,3,0,2,3.736,0.354,5,3,3.5,4,4.5,2,-2.101,0.5,2,3,2,7.426,3,9.231,2,0,1.648,7.987,5,0.656,4,1
3326,2,6,3,4,3,0.957,2,4,1,5,3,3.57,4,4.5,2.828,0,0.5,2,3,1.714,7,3,8,2,0,2.54,7,5,2.556,4,2
3327,2,6,3,4,3.575,-0.273,2,4,1,5,3,2.391,5.506,3.881,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,2
3328,2,6,3.68,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,2.799,7,5,1,4,3
3329,2,6,2.125,4,3,0,2,4,1.338,6.325,3,1.723,4,4.5,2,0.016,0.5,1.937,3,2,7,3,7.704,2,0,3,7,4.926,1,4,2
3330,2.821,6,3,4,2.599,0,2,5.058,1,5.348,1.564,3.5,4,4.5,0.703,0,0.5,2,3,2,8.184,2.306,8,2,0,3,7,5,1,4,3
3331,2,6,3,4,3,0,2,4,1.615,5,3,4.292,4,4.5,0.44,0,-1.218,0.604,3,0.518,7,3,8,2,0,3,7,5,1,4,2
3332,0.8,6,3,4,1.822,0,1.494,4,1,5,2.248,3.311,4,4.5,2.134,0,0.5,2,3,2,7,2.404,8,2,0,3,7,5,1,4,2
3333,2,5.949,3,4,3,0,2,4,1,5,3,3.5,4,3.453,2,0,0.5,2,3,3.001,7,3,8,2,0,3,7,5,1,4,2
3334,2,6,3,4,3.694,0,0.577,4,1,3.483,3,3.5,4,4.5,2,0,0.5,2,3,2,6.128,3,8,2,-0.217,3,7,5.244,1,4.142,2
3335,2,6,3.889,4,3,0,2,1.638,1,5,3,3.5,4,4.5,2,-0.078,0.5,2,3,2,7,0.92,8,2,0,3,7,5,1,4,3
3336,2,6,3,4,3,0,4.123,4,1,5,3,4.384,2.888,5.252,2,0,0.5,1.408,3,2,7,3,8,2,0,3,6.104,5,1.695,4,2
3337,2,6,3,6.497,3,0,0.841,4,2.043,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,-0.114,4,1
3338,2,6,3,4,3,0,3.445,6.087,1,6.226,3,3.5,4,4.373,2,0,0.5,2,3,2,7.39,3,8,2,0,3,7,5,1,4,2
3339,0.926,7.252,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,1.944,8,2,0,3,7,5,1,4,2
3340,2,6,3,4,3,0,2,4,0.994,5,3,3.5,4,4.5,2,0,0.5,2,3,2.844,7,3,8.262,2,0,3,7,7.003,1,4.507,2
3341,2,6.271,3,4,1.912,0.488,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3.75,2,7,3,8,2,0,3,7,5,1,4,2
3342,2,7.787,3,4,3,0,2,5.033,1,5,3,3.5,4,4.5,2,0,-0.906,2,3,2,7,3,8,2,0,3,7,5,1,4,2
3343,2,6,3,4,3,0,3.433,4,1,5,3,3.5,4,4.5,2.524,0,0.5,2,3,2,7,2.026,8,2,0,3,7,5,1,4,2
3344,2,6,3,4,3,0,2,4,1,5,1.809,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,1.111,5.679,5,1,4,2
3345,2,6,1.568,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,1.78,6.849,3,7.591,2,0,4.618,7,4.592,1,4,2
3346,2,6,3,4,3,-1.381,2,4,1,3.438,3,3.5,4,4.5,3.368,1.491,0.5,1.059,3,2,7,3,8,1.551,0,3.386,7,5,1,4,3
3347,2,6,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,-0.249,3,2,7,3.455,8,2,0,3,7,5,2.062,4,2
3348,2.858,6,3,4,1.748,0.382,2,4,1,5,3,5.549,4,4.5,2,0,0.5,2,1.483,3.032,7,3,8,2,0,3,7,5,1,4,2
3349,2,6,3,4,4.059,0,2,4,1,6.015,3,3.63,4,4.5,2,0.822,0.5,2,2.169,2,7,3,8,2,0,3,7,5,1,4,2
3350,2,6,3,4,3.691,0,2,4,2.327,5,3,3.5,4,4.5,2,0,0.5,2,3,2,6.811,3,8,2.623,0,3,7,5,-0.021,4,2
3351,2.182,5.625,3,4,4.301,0,2,4,1,5,3,3.5,4,4.5,2,0,0.344,2,3,2,7,1.864,8,1.832,0,3,7,4.271,1,4,2
3352,2,6,3,4,3,0,2,4.872,1,5,3,3.5,4,4.5,2,-0.205,0.5,2,3,2.288,7,4.298,8,1.01,0,3.619,6.804,5.323,1,4,2
3353,2,6,2.876,4.056,2.82,0,2,4,1,6.07,3,3.193,4,4.5,2,0.077,0.382,2,3,-0.823,7.025,2.947,6.838,2,0,3,7,5,0.371,4,2
3354,2,6,3,4,3,0,2,2.87,1,5,3.664,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3.026,7,4.914,1,5.555,2
3355,2,6,3,4,3,0,2,4,1,3.63,3,4.551,4,4.5,2,0.672,0.5,2,3,2,7,3,8,2,0,3,7,5,1.459,4.169,2
3356,2.632,6,3,4,3,0,2,5.307,1,4.678,2.513,3.5,4,4.5,2,0,0.5,2,5.129,2,7,3,8,1.851,0,3,7,4.685,1,4,2
3357,2,5.603,3,4,3.617,0,2,4.396,1,5,3,3.5,3.468,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7.651,5,1.924,4,2
3358,2,4.888,2.442,4,3,0,2,3.972,1,5.226,3,3.76,4,4.5,2,1.247,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,2
3359,2,6,3,3.866,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.156,2,3,2,6.424,2.741,8,0.822,0.064,3,7,5,1,4,2
3360,2,6,3,4,3,0,2,2.902,1,5,3,3.713,4,5.665,2,0,-0.374,2,3,2,7,3,8.033,2,0,3,7,5,1,4.308,2
3361,2,6,3,4,3,0,2,4,1,5.598,3,3.74,4,4.5,2,0,0.5,2,3,2,7,2.575,8,2,0,3,7,5,1,4,2
3362,2,6,3,4,3,0,2,4,0.047,5.176,3,3.5,4,4.5,2,0,0.228,2,3,2,7,3,8,2,0,3,7,5,1,4,2
3363,2,6,2.407,4,3,0,2,4,1,6.255,3,3.5,4,4.5,2,0,0.5,2,3,2,7.02,3,8,2,0,3,7.722,5,1,4,2
3364,2,6,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2.447,3,1.889,7,3,8,2,0.778,3,7,5,1,4,3
3365,2,6,3,4,3,-1.777,2,4.247,1,5,3,3.31,4,4.5,2,0,0.768,2,3,2,7,3,8,2,0,3,7,5,1,4,2
