person_id,choice_id,alt,choice,price,opcost,range,ev,gas,hybrid,hiperf,medhiperf
35,506,2,0,46528,37.98,1.2,1,0,0,0,0
35,506,3,0,38903,40.19,0,0,1,0,1,1
35,507,1,1,23740,23.57,0,0,0,1,0,1
35,507,2,0,48215,26.94,1.8,1,0,0,1,1
35,507,3,0,13767,66.98,0,0,1,0,0,1
35,508,1,1,26006,30.72,0.8,1,0,0,0,0
35,508,2,0,35105,35.97,0,0,0,1,0,0
35,508,3,0,54331,23.1,1.8,1,0,0,0,1
35,509,1,1,24405,46.91,0,0,1,0,1,1
35,509,2,0,76679,30.67,1.8,1,0,0,1,1
35,509,3,0,17323,34.28,0,0,1,0,0,0
35,510,1,1,29766,39.91,0,0,0,1,0,0
35,510,2,0,7341,30.18,0,0,1,0,0,1
35,510,3,0,16867,58.23,0,0,1,0,0,0
35,511,1,1,35960,12.94,1.3,1,0,0,1,1
35,511,2,0,18799,46.76,0,0,1,0,0,0
35,511,3,0,12484,32.44,0,0,1,0,0,1
35,512,1,1,27151,36.45,0,0,0,1,0,0
35,512,2,0,58169,18.74,0,0,0,1,0,0
35,512,3,0,64962,23,1,1,0,0,0,1
35,513,1,1,53560,19.6,1.7,1,0,0,0,0
35,513,2,0,22650,60.84,0,0,1,0,0,1
35,513,3,0,25874,60.29,0,0,1,0,1,1
35,514,1,1,48914,27.32,0,0,0,1,0,1
35,514,2,0,23335,64.82,0,0,1,0,0,0
35,514,3,0,26867,30.48,1,1,0,0,1,1
36,515,1,0,49761,22.07,1.3,1,0,0,0,1
36,515,2,0,68431,34.38,2,1,0,0,0,0
36,515,3,1,27560,53.22,0,0,1,0,1,1
36,516,1,0,31436,22.85,0.6,1,0,0,0,0
36,516,2,0,38837,30.71,0.6,1,0,0,1,1
36,516,3,1,18468,14.12,1.9,1,0,0,1,1
36,517,1,0,41022,49.16,0,0,0,1,1,1
36,517,2,0,45999,8.43,1,1,0,0,0,1
36,517,3,1,16523,55.82,0,0,1,0,0,0
36,518,1,0,40117,35.48,0,0,0,1,0,0
36,518,2,0,26950,21.52,1.4,1,0,0,0,0
36,518,3,1,22455,53.9,0,0,1,0,1,1
36,519,1,1,19128,64.92,0,0,1,0,1,1
36,519,2,0,56321,14.37,1,1,0,0,1,1
36,519,3,0,31051,16.76,0.9,1,0,0,0,1
36,520,1,0,34238,36,0,0,0,1,0,0
36,520,2,1,29931,36.5,0,0,0,1,1,1
36,520,3,0,32390,13.11,0,0,0,1,0,0
36,521,1,1,23002,53.89,0,0,1,0,0,1
36,521,2,0,33142,23.05,0.9,1,0,0,0,0
36,521,3,0,69396,23.32,1.2,1,0,0,1,1
36,522,1,0,30659,20.66,0,0,0,1,0,1
36,522,2,1,13053,15.69,0,0,0,1,0,0
36,522,3,0,11167,19.8,0,0,1,0,0,0
36,523,1,0,31756,16.4,0,0,0,1,1,1
36,523,2,1,18528,20.67,0,0,0,1,0,0
36,523,3,0,31586,10.69,1.1,1,0,0,1,1
36,524,1,1,39635,35.32,0,0,0,1,0,1
36,524,2,0,9734,19.09,0,0,1,0,0,0
36,524,3,0,61942,29.59,0,0,0,1,0,0
36,525,1,0,17170,49.66,0,0,1,0,1,1
36,525,2,1,21805,34.63,0,0,1,0,0,1
36,525,3,0,43627,42.19,0,0,0,1,1,1
36,526,1,0,31304,21.31,0.8,1,0,0,0,0
36,526,2,1,21307,6.78,1.1,1,0,0,0,1
36,526,3,0,41315,14.22,2,1,0,0,1,1
36,527,1,0,48690,12.83,0.6,1,0,0,1,1
36,527,2,0,63652,26.45,0.9,1,0,0,0,0
36,527,3,1,31479,60.39,0,0,1,0,1,1
36,528,1,0,49454,42.05,0,0,0,1,1,1
36,528,2,1,22954,43.17,0,0,1,0,0,1
36,528,3,0,31222,39.87,0.8,1,0,0,1,1
36,529,1,0,51218,26.49,1,1,0,0,1,1
36,529,2,1,24676,48.05,0,0,1,0,0,1
36,529,3,0,97262,26.1,1.8,1,0,0,0,0
37,530,1,0,48215,10.33,0.7,1,0,0,1,1
37,530,2,0,93721,32.66,0,0,0,1,0,1
37,530,3,1,38301,47.65,0,0,1,0,1,1
37,531,1,0,25992,8.48,1.9,1,0,0,0,0
37,531,2,0,38036,50.83,0,0,0,1,1,1
37,531,3,1,22930,48.66,0,0,1,0,0,1
37,532,1,1,25441,37.37,0,0,1,0,0,0
37,532,2,0,44574,32.91,1.6,1,0,0,0,1
37,532,3,0,37309,28.55,0,0,0,1,0,0
37,533,1,1,19493,42.06,0,0,1,0,1,1
37,533,2,0,38091,43.93,0,0,0,1,0,0
37,533,3,0,27384,6.24,1.4,1,0,0,0,1
37,534,1,0,73640,38.96,0,0,0,1,1,1
37,534,2,1,73661,42.8,0,0,0,1,1,1
37,534,3,0,38703,23.15,0,0,0,1,0,0
37,535,1,0,51834,9.1,0.8,1,0,0,1,1
37,535,2,1,24601,47.49,0,0,1,0,1,1
37,535,3,0,72652,19.41,0,0,0,1,0,0
37,536,1,1,77605,46.92,0,0,0,1,0,1
37,536,2,0,32572,26.89,0,0,0,1,0,0
37,536,3,0,46457,31.24,0.7,1,0,0,0,1
37,537,1,1,37328,37.62,0,0,1,0,1,1
37,537,2,0,55799,10.11,1,1,0,0,0,0
37,537,3,0,37413,57.3,0,0,1,0,0,0
37,538,1,0,19463,19.73,0,0,0,1,0,0
37,538,2,1,25498,63.12,0,0,1,0,0,1
37,538,3,0,47705,30.9,0,0,0,1,0,0
37,539,1,0,47249,20.48,1.8,1,0,0,0,1
37,539,2,0,24907,28.46,0,0,0,1,0,1
37,539,3,1,35447,42.6,0,0,0,1,0,1
37,540,1,1,24828,39.91,0,0,1,0,0,1
37,540,2,0,36103,62.86,0,0,1,0,1,1
37,540,3,0,36754,13.26,2,1,0,0,0,1
37,541,1,0,49701,23.19,1.3,1,0,0,0,1
37,541,2,0,59961,40.33,1.2,1,0,0,1,1
37,541,3,1,30097,41.17,0,0,1,0,0,1
37,542,1,0,48353,23.66,0.9,1,0,0,1,1
37,542,2,1,22872,62,0,0,1,0,1,1
37,542,3,0,26229,34.1,0.9,1,0,0,0,0
37,543,1,1,32222,47.98,0,0,1,0,1,1
37,543,2,0,18859,8.78,1.3,1,0,0,1,1
37,543,3,0,41287,26.4,0,0,0,1,1,1
37,544,1,0,21017,9.03,1.9,1,0,0,0,0
37,544,2,1,48064,29.84,0,0,0,1,1,1
37,544,3,0,21377,8.47,0,0,0,1,0,0
38,545,1,0,35029,44.39,0,0,1,0,0,1
38,545,2,1,31662,63.92,0,0,1,0,1,1
38,545,3,0,47569,12.89,0.8,1,0,0,0,0
38,546,1,1,50470,36.75,1.5,1,0,0,1,1
38,546,2,0,18791,44.67,0,0,1,0,0,1
38,546,3,0,36173,36.3,0.8,1,0,0,0,1
38,547,1,1,16630,37.36,0,0,1,0,0,0
38,547,2,0,17842,49.73,0,0,1,0,0,0
38,547,3,0,12074,46.82,0,0,1,0,1,1
38,548,1,1,19275,42.03,0,0,0,1,1,1
38,548,2,0,17291,65.83,0,0,1,0,0,1
38,548,3,0,25772,32.62,0.8,1,0,0,0,0
38,549,1,1,42253,35.93,0,0,0,1,0,1
38,549,2,0,12789,44.24,0,0,1,0,0,1
38,549,3,0,70619,39.83,0,0,0,1,0,0
38,550,1,1,29198,38.4,0,0,1,0,0,1
38,550,2,0,27633,39.27,0,0,1,0,0,0
38,550,3,0,27645,58.98,0,0,1,0,0,1
38,551,1,0,52212,42.1,0,0,0,1,0,1
38,551,2,1,28469,61.29,0,0,1,0,0,1
38,551,3,0,71995,12.85,1.6,1,0,0,0,1
38,552,1,1,26501,39.78,0,0,1,0,1,1
38,552,2,0,32448,36.97,0,0,0,1,1,1
38,552,3,0,55562,37.17,1,1,0,0,0,1
38,553,1,0,31505,23.94,1,1,0,0,0,0
38,553,2,1,15406,61.64,0,0,1,0,0,0
38,553,3,0,36032,36.82,0,0,0,1,1,1
38,554,1,0,38661,37.65,0,0,0,1,1,1
38,554,2,1,20158,45.7,0,0,1,0,0,0
38,554,3,0,58439,35.4,0,0,0,1,0,0
38,555,1,1,31974,63.99,0,0,1,0,0,1
38,555,2,0,36837,9.66,1.5,1,0,0,0,0
38,555,3,0,66040,16.79,1.6,1,0,0,1,1
38,556,1,1,15174,46.17,0,0,1,0,0,1
38,556,2,0,72890,36.99,1.1,1,0,0,0,0
38,556,3,0,60799,35.54,0,0,0,1,1,1
38,557,1,1,8316,22.63,0,0,1,0,1,1
38,557,2,0,28119,22.24,0,0,0,1,0,0
38,557,3,0,20112,17.87,0,0,0,1,0,1
38,558,1,0,26839,38.98,1.5,1,0,0,1,1
38,558,2,1,9263,25.53,0,0,1,0,0,1
38,558,3,0,35902,48.3,0,0,1,0,1,1
38,559,1,0,31446,17.43,0,0,0,1,1,1
38,559,2,0,44911,20.33,0,0,0,1,1,1
38,559,3,1,56526,21.39,0,0,0,1,1,1
39,560,1,1,57093,25.71,0,0,0,1,1,1
39,560,2,0,42084,24.46,0,0,0,1,0,0
39,560,3,0,42124,16.32,1.8,1,0,0,0,1
39,561,1,0,40224,44.11,0,0,0,1,0,0
39,561,2,1,27515,54.9,0,0,1,0,0,1
39,561,3,0,23136,61.5,0,0,1,0,0,0
39,562,1,0,61141,30.85,0,0,0,1,1,1
39,562,2,1,68196,18.44,0,0,0,1,0,1
39,562,3,0,26959,39.91,0,0,1,0,1,1
39,563,1,0,35766,28.66,0.7,1,0,0,0,1
39,563,2,1,34438,15.18,0,0,0,1,0,0
39,563,3,0,23696,30.21,0.8,1,0,0,1,1
39,564,1,1,30979,37.26,0,0,1,0,0,1
39,564,2,0,65168,7.84,1,1,0,0,0,1
39,564,3,0,60535,32.34,0,0,0,1,0,1
39,565,1,0,39809,44.67,0,0,0,1,0,0
39,565,2,0,60817,28.14,1.7,1,0,0,0,0
39,565,3,1,43129,45.45,0,0,0,1,1,1
39,566,1,0,32112,27.41,1.4,1,0,0,0,0
39,566,2,0,28906,4.04,0.8,1,0,0,0,0
39,566,3,1,16886,54.84,0,0,1,0,0,1
39,567,1,0,14673,45.66,0,0,1,0,1,1
39,567,2,1,14636,39.19,0,0,1,0,0,1
39,567,3,0,26752,39.45,0,0,0,1,0,1
39,568,1,0,15860,52.37,0,0,1,0,1,1
39,568,2,0,26089,44.43,0,0,1,0,1,1
39,568,3,1,38724,66.46,0,0,1,0,0,0
39,569,1,0,46055,42.15,0,0,0,1,0,0
39,569,2,0,13703,49.64,0,0,1,0,0,0
39,569,3,1,40830,40.93,0,0,0,1,0,1
39,570,1,0,54313,34.71,0,0,0,1,1,1
39,570,2,1,26384,49.92,0,0,1,0,0,1
39,570,3,0,12281,45.53,0,0,1,0,0,1
39,571,1,0,23708,42.18,0,0,1,0,0,1
39,571,2,1,56985,27.11,0,0,0,1,0,0
39,571,3,0,31653,14.39,1,1,0,0,1,1
39,572,1,1,56150,33.1,0,0,0,1,0,1
39,572,2,0,22259,50.13,0,0,1,0,0,0
39,572,3,0,22855,30.95,1,1,0,0,0,0
39,573,1,0,57093,29.2,1.2,1,0,0,0,0
39,573,2,0,12679,10.44,1.5,1,0,0,1,1
39,573,3,1,14472,51.56,0,0,1,0,1,1
39,574,1,0,23956,17.96,0,0,0,1,1,1
39,574,2,0,26229,40.05,0,0,1,0,1,1
39,574,3,1,34231,42.89,0,0,1,0,0,0
40,575,1,0,19007,13.54,0,0,0,1,1,1
40,575,2,0,27187,4.56,1.5,1,0,0,1,1
40,575,3,1,19494,9.19,1.6,1,0,0,0,0
40,576,1,1,19504,20.46,0.7,1,0,0,0,0
40,576,2,0,16027,59.81,0,0,1,0,0,1
40,576,3,0,15079,36.81,0,0,0,1,1,1
40,577,1,1,41326,18.82,1,1,0,0,0,0
40,577,2,0,18242,38.5,0,0,1,0,0,0
40,577,3,0,46435,18.95,0,0,0,1,1,1
40,578,1,0,53547,17.2,0,0,0,1,0,0
40,578,2,0,25729,42.98,0,0,0,1,1,1
40,578,3,1,30040,14.51,0,0,0,1,1,1
40,579,1,0,23682,31.49,1.1,1,0,0,0,0
40,579,2,1,15190,55.07,0,0,1,0,0,0
40,579,3,0,46656,33.68,0,0,0,1,0,0
40,580,1,0,74724,7.96,0.9,1,0,0,1,1
40,580,2,1,73553,24.6,0,0,0,1,1,1
40,580,3,0,77790,25.85,1.5,1,0,0,0,1
40,581,1,1,22393,8.95,1.8,1,0,0,0,0
40,581,2,0,25713,29.38,0,0,0,1,1,1
40,581,3,0,47384,28.71,0,0,0,1,0,1
40,582,1,0,29806,59.58,0,0,1,0,1,1
40,582,2,0,60644,34.78,0,0,0,1,0,0
40,582,3,1,30536,60.43,0,0,1,0,0,0
40,583,1,1,30563,26.42,0,0,0,1,0,1
40,583,2,0,42360,19.28,1.5,1,0,0,0,1
40,583,3,0,50979,37.18,0,0,0,1,1,1
40,584,1,1,45303,36.33,0,0,0,1,0,1
40,584,2,0,49925,43.95,0,0,0,1,0,0
40,584,3,0,43407,22.14,1.2,1,0,0,0,0
40,585,1,0,25517,46.67,0,0,0,1,0,1
40,585,2,0,48626,15.89,1.5,1,0,0,0,0
40,585,3,1,14107,54.18,0,0,1,0,0,1
40,586,1,0,51090,28.82,1.7,1,0,0,0,0
40,586,2,0,41066,36.51,1.3,1,0,0,1,1
40,586,3,1,55211,38.56,0,0,0,1,1,1
40,587,1,0,43325,16.92,0.7,1,0,0,0,0
40,587,2,0,34420,19.64,0.9,1,0,0,1,1
40,587,3,1,62936,24.58,0,0,0,1,1,1
40,588,1,0,41297,35.89,0,0,0,1,1,1
40,588,2,0,58944,22.99,0,0,0,1,1,1
40,588,3,1,21984,44.36,0,0,1,0,0,0
40,589,1,0,61911,19.05,2,1,0,0,0,1
40,589,2,1,47222,46.44,0,0,0,1,0,0
40,589,3,0,16284,37.96,0,0,1,0,0,1
41,590,1,0,25640,43.78,0,0,1,0,1,1
41,590,2,0,46510,26.47,1.6,1,0,0,1,1
41,590,3,1,28042,39.44,0,0,0,1,1,1
41,591,1,1,33702,41.47,0,0,1,0,0,1
41,591,2,0,69710,36.38,1.2,1,0,0,1,1
41,591,3,0,37977,65.06,0,0,1,0,0,0
41,592,1,0,22740,24.02,0.9,1,0,0,0,1
41,592,2,1,41811,19.46,0,0,0,1,0,0
41,592,3,0,33662,29.83,0,0,0,1,0,0
41,593,1,0,22441,70.24,0,0,1,0,0,0
41,593,2,1,51147,24.2,0,0,0,1,1,1
41,593,3,0,53180,22.28,1.7,1,0,0,0,0
41,594,1,0,40780,10.12,1.7,1,0,0,1,1
41,594,2,1,22696,33.86,0,0,0,1,0,1
41,594,3,0,23615,19.97,1.4,1,0,0,0,1
41,595,1,0,24819,45.21,0,0,1,0,0,1
41,595,2,1,42540,18.14,0,0,0,1,0,1
41,595,3,0,23427,42.67,0,0,0,1,0,0
41,596,1,0,10553,20.34,0,0,1,0,1,1
41,596,2,0,9603,31.39,0,0,1,0,0,1
41,596,3,1,12670,8.07,0,0,0,1,1,1
41,597,1,0,25572,63.32,0,0,1,0,0,1
41,597,2,1,26625,43.43,0,0,0,1,1,1
41,597,3,0,30624,33.63,0.9,1,0,0,1,1
41,598,1,0,39133,21.37,1.2,1,0,0,0,0
41,598,2,1,58939,27.49,0,0,0,1,0,0
41,598,3,0,21335,22.26,0,0,0,1,1,1
41,599,1,0,44157,37.52,2,1,0,0,0,1
41,599,2,0,47471,31.91,1.3,1,0,0,0,0
41,599,3,1,26003,41.17,0,0,1,0,0,0
41,600,1,0,34780,31.8,0,0,0,1,0,1
41,600,2,0,47580,37.65,1.6,1,0,0,0,1
41,600,3,1,55707,31.48,0,0,0,1,0,1
41,601,1,1,64389,22.41,0,0,0,1,0,1
41,601,2,0,34668,14.97,0.6,1,0,0,0,1
41,601,3,0,24352,44.64,0,0,1,0,0,1
41,602,1,0,51184,35.61,1.5,1,0,0,0,0
41,602,2,0,30193,60.12,0,0,1,0,1,1
41,602,3,1,20627,56.85,0,0,1,0,0,1
41,603,1,1,17410,44.38,0,0,1,0,0,1
41,603,2,0,14273,39,0,0,1,0,0,1
41,603,3,0,26031,23.77,0,0,0,1,0,0
41,604,1,0,31727,34.85,1.8,1,0,0,0,0
41,604,2,1,33616,40.51,0,0,0,1,1,1
41,604,3,0,15727,47.61,0,0,1,0,1,1
42,605,1,0,32466,31.04,1.4,1,0,0,0,1
42,605,2,0,10581,23.94,0,0,1,0,0,0
42,605,3,1,35666,38.64,0,0,1,0,0,1
42,606,1,0,19089,32.13,1.5,1,0,0,0,1
42,606,2,0,11222,30.59,0,0,1,0,0,1
42,606,3,1,20651,37.49,0,0,1,0,0,0
42,607,1,0,37240,21.67,0,0,0,1,0,1
42,607,2,1,51374,36.67,0,0,0,1,0,1
42,607,3,0,9689,23.48,0,0,1,0,1,1
42,608,1,0,82214,17.71,0,0,0,1,0,0
42,608,2,1,41679,29.51,1.6,1,0,0,0,1
42,608,3,0,66607,19.76,0.8,1,0,0,0,0
42,609,1,0,47044,39.38,0.9,1,0,0,0,1
42,609,2,0,57801,40.15,0,0,0,1,0,0
42,609,3,1,21479,41.43,0,0,1,0,0,1
42,610,1,1,39170,21.24,0,0,0,1,0,1
42,610,2,0,49114,30.8,1.9,1,0,0,0,1
42,610,3,0,12550,11.35,1.4,1,0,0,0,1
42,611,1,1,53075,18.55,2,1,0,0,1,1
42,611,2,0,37374,33.34,0,0,0,1,1,1
42,611,3,0,18051,15.01,0,0,0,1,1,1
42,612,1,0,50271,9.77,0.8,1,0,0,0,0
42,612,2,0,65022,21.46,0,0,0,1,0,0
42,612,3,1,44894,36.65,0,0,0,1,1,1
42,613,1,0,45482,15.78,0.7,1,0,0,0,1
42,613,2,1,25215,59.27,0,0,1,0,0,0
42,613,3,0,66445,32.63,0,0,0,1,0,1
42,614,1,1,25288,42.3,0,0,1,0,1,1
42,614,2,0,26254,45.36,0,0,0,1,1,1
42,614,3,0,26904,70.06,0,0,1,0,1,1
42,615,1,0,36950,41.48,0,0,0,1,0,0
42,615,2,0,23955,29.54,0,0,0,1,0,0
42,615,3,1,22675,60.84,0,0,1,0,0,0
42,616,1,1,21712,34.39,0,0,0,1,0,1
42,616,2,0,29694,28.37,1.4,1,0,0,1,1
42,616,3,0,41753,21.26,1,1,0,0,1,1
42,617,1,0,18650,55.25,0,0,1,0,0,1
42,617,2,1,46978,21.3,0,0,0,1,1,1
42,617,3,0,43921,41.52,0,0,0,1,0,0
42,618,1,0,56707,7.8,1.6,1,0,0,1,1
42,618,2,0,24207,16.01,1.2,1,0,0,1,1
42,618,3,1,22284,43.46,0,0,1,0,0,0
42,619,1,0,48427,40.93,0,0,0,1,0,0
42,619,2,1,42425,32.09,0.6,1,0,0,1,1
42,619,3,0,39233,23.1,1.2,1,0,0,0,1
43,620,1,1,29979,27.8,0,0,0,1,0,0
43,620,2,0,21281,44.24,0,0,1,0,0,0
43,620,3,0,45467,37.19,0,0,0,1,1,1
43,621,1,1,25368,37.83,0,0,1,0,1,1
43,621,2,0,63893,20.04,0,0,0,1,1,1
43,621,3,0,24782,47.8,0,0,1,0,0,0
43,622,1,0,46742,24.63,1,1,0,0,1,1
43,622,2,1,26085,70.44,0,0,1,0,0,0
43,622,3,0,66117,21.34,0,0,0,1,0,0
43,623,1,0,26676,54.72,0,0,1,0,0,0
43,623,2,1,43753,18.38,0,0,0,1,0,1
43,623,3,0,26671,54.83,0,0,1,0,0,0
43,624,1,0,8590,23.81,0,0,1,0,1,1
43,624,2,1,10303,20.16,0,0,1,0,0,1
43,624,3,0,11905,18.58,0,0,1,0,0,0
43,625,1,0,23057,52.71,0,0,1,0,0,1
43,625,2,1,43104,39.69,0,0,0,1,1,1
43,625,3,0,28536,21.52,1.1,1,0,0,0,1
43,626,1,0,55897,4.93,1.2,1,0,0,0,1
43,626,2,1,66883,39.92,0,0,0,1,1,1
43,626,3,0,58089,5.93,1.8,1,0,0,0,1
43,627,1,0,33220,63.11,0,0,1,0,0,0
43,627,2,1,75445,31.83,0,0,0,1,0,0
43,627,3,0,76901,32.84,1.7,1,0,0,1,1
43,628,1,0,57698,5.61,1.5,1,0,0,1,1
43,628,2,1,33773,39.87,0,0,0,1,0,1
43,628,3,0,47156,12.47,2,1,0,0,0,0
43,629,1,0,44213,18.56,1,1,0,0,0,0
43,629,2,1,27342,68.6,0,0,1,0,1,1
43,629,3,0,40509,33.13,0,0,0,1,0,1
43,630,1,0,40740,20.2,1.1,1,0,0,0,1
43,630,2,0,60224,17.18,2,1,0,0,1,1
43,630,3,1,25083,28.54,0,0,0,1,0,0
43,631,1,1,26021,47.77,0,0,1,0,1,1
43,631,2,0,54396,13.52,1.3,1,0,0,1,1
43,631,3,0,71975,8.47,1.5,1,0,0,1,1
43,632,1,1,79765,27.88,1.5,1,0,0,0,1
43,632,2,0,54694,16.26,2,1,0,0,0,0
43,632,3,0,50949,25.34,1.6,1,0,0,0,0
43,633,1,0,41758,10.9,0.8,1,0,0,0,0
43,633,2,1,7535,21.83,0,0,1,0,0,1
43,633,3,0,52438,12.38,1.2,1,0,0,0,0
43,634,1,0,50110,19.13,0.8,1,0,0,1,1
43,634,2,0,14895,62.32,0,0,1,0,0,1
43,634,3,1,25428,27.64,0,0,0,1,1,1
44,635,1,1,21677,40.82,0,0,1,0,0,1
44,635,2,0,30295,29.39,1.4,1,0,0,1,1
44,635,3,0,16727,61.38,0,0,1,0,0,0
44,636,1,1,11207,18.28,0,0,1,0,1,1
44,636,2,0,11746,21.34,0,0,0,1,0,0
44,636,3,0,11751,26.67,0,0,1,0,1,1
44,637,1,0,24593,62.82,0,0,1,0,1,1
44,637,2,1,32934,36.75,0,0,0,1,0,1
44,637,3,0,61206,5.44,1.6,1,0,0,0,0
44,638,1,0,47934,27.01,1.5,1,0,0,1,1
44,638,2,1,23841,50.38,0,0,1,0,1,1
44,638,3,0,23777,48.35,0,0,1,0,0,0
44,639,1,0,28019,31.14,0,0,0,1,0,1
44,639,2,1,40008,36.33,0,0,0,1,1,1
44,639,3,0,41440,35.18,0,0,0,1,0,0
44,640,1,1,28110,43.19,0,0,1,0,1,1
44,640,2,0,42261,26.63,0,0,0,1,0,1
44,640,3,0,60037,43.26,0,0,0,1,0,0
44,641,1,0,40847,35.53,1.6,1,0,0,0,0
44,641,2,1,68239,26.59,0,0,0,1,0,0
44,641,3,0,69206,19.26,1.5,1,0,0,1,1
44,642,1,1,18055,43.24,0,0,1,0,1,1
44,642,2,0,29851,8.8,0,0,0,1,0,1
44,642,3,0,27041,64.18,0,0,1,0,0,1
44,643,1,0,19348,45.27,0,0,1,0,0,1
44,643,2,0,19039,54.99,0,0,1,0,0,1
44,643,3,1,20439,57.05,0,0,1,0,0,1
44,644,1,0,25661,16.66,1.3,1,0,0,1,1
44,644,2,1,23782,18.67,0,0,0,1,1,1
44,644,3,0,38332,20.77,0.9,1,0,0,1,1
44,645,1,0,32935,39.65,1,1,0,0,0,0
44,645,2,1,20802,49.31,0,0,0,1,0,1
44,645,3,0,32644,25.06,0,0,0,1,1,1
44,646,1,0,49648,8.77,1.7,1,0,0,0,1
44,646,2,0,21117,12.61,1.1,1,0,0,1,1
44,646,3,1,30171,19.47,0,0,0,1,0,1
44,647,1,1,69930,48.99,0,0,0,1,0,0
44,647,2,0,11078,28.68,0,0,1,0,0,0
44,647,3,0,27287,22.83,1.8,1,0,0,1,1
44,648,1,0,67328,24.98,1.8,1,0,0,1,1
44,648,2,0,16590,59.07,0,0,1,0,1,1
44,648,3,1,27506,44.39,0,0,0,1,0,0
44,649,1,0,22924,39.28,0,0,1,0,0,0
44,649,2,0,41001,16.16,1.8,1,0,0,1,1
44,649,3,1,26227,59.56,0,0,1,0,0,1
45,650,1,0,22809,14.95,0,0,0,1,0,1
45,650,2,0,24502,2.59,1.2,1,0,0,1,1
45,650,3,1,11467,18.82,0,0,1,0,0,1
45,651,1,0,17020,21.23,0,0,0,1,1,1
45,651,2,0,11959,20.41,0,0,0,1,0,1
45,651,3,1,10312,21.19,0,0,1,0,1,1
45,652,1,0,38698,25.42,0,0,0,1,0,1
45,652,2,1,13589,47.82,0,0,1,0,0,1
45,652,3,0,15492,48.06,0,0,1,0,0,1
45,653,1,0,34102,9.74,2,1,0,0,1,1
45,653,2,0,26745,38.58,1.8,1,0,0,0,0
45,653,3,1,36942,44.09,0,0,0,1,1,1
45,654,1,0,65496,17.16,0,0,0,1,0,1
45,654,2,0,72922,30.4,0,0,0,1,1,1
45,654,3,1,28316,58.84,0,0,1,0,0,0
45,655,1,0,64759,32.83,0.8,1,0,0,0,1
45,655,2,1,37435,51.2,0,0,1,0,1,1
45,655,3,0,36552,61.28,0,0,1,0,0,0
45,656,1,1,36173,48.98,0,0,1,0,0,1
45,656,2,0,37570,51.8,0,0,1,0,0,1
45,656,3,0,84041,38.83,0,0,0,1,0,0
45,657,1,0,25426,43.93,0,0,1,0,0,0
45,657,2,1,48801,35.64,1.5,1,0,0,0,0
45,657,3,0,51005,22.61,0,0,0,1,1,1
45,658,1,0,27854,30.96,0,0,0,1,0,1
45,658,2,1,24538,58.3,0,0,1,0,0,1
45,658,3,0,25858,41.69,0,0,1,0,0,1
45,659,1,0,38400,44.3,0,0,0,1,0,1
45,659,2,0,27126,49.89,0,0,0,1,1,1
45,659,3,1,16693,34.4,0,0,0,1,0,1
45,660,1,0,33770,29.48,0,0,0,1,0,1
45,660,2,1,22210,59.82,0,0,1,0,0,1
45,660,3,0,55239,32.99,0,0,0,1,0,0
45,661,1,0,26951,41.7,0,0,1,0,0,0
45,661,2,0,64763,37.46,0,0,0,1,0,1
45,661,3,1,36311,20.15,0,0,0,1,1,1
45,662,1,1,22026,56.69,0,0,1,0,1,1
45,662,2,0,30712,14.6,0.8,1,0,0,0,0
45,662,3,0,68535,39.45,0,0,0,1,1,1
45,663,1,0,40332,10.04,1.2,1,0,0,0,1
45,663,2,0,47112,44.62,0,0,0,1,0,1
45,663,3,1,18754,46.67,0,0,1,0,0,0
45,664,1,0,46251,37.25,0,0,0,1,0,1
45,664,2,1,22353,41.35,0,0,1,0,0,1
45,664,3,0,42074,29.98,0.9,1,0,0,1,1
46,665,1,0,62447,25.08,0.8,1,0,0,0,0
46,665,2,1,23249,70.03,0,0,1,0,0,0
46,665,3,0,27593,46.84,0,0,1,0,1,1
46,666,1,0,22449,39.49,0,0,1,0,0,1
46,666,2,1,27639,30.25,0,0,0,1,0,1
46,666,3,0,42616,30.97,0.7,1,0,0,1,1
46,667,1,1,57399,28.91,0,0,0,1,1,1
46,667,2,0,26767,46.13,0,0,1,0,1,1
46,667,3,0,22382,51.9,0,0,1,0,1,1
46,668,1,0,17700,61.43,0,0,1,0,0,0
46,668,2,0,17942,49.01,0,0,1,0,0,1
46,668,3,1,41180,37.03,0,0,0,1,0,1
46,669,1,0,41264,23.79,0,0,0,1,0,0
46,669,2,0,44007,35.71,1.8,1,0,0,0,0
46,669,3,1,19528,39.85,0,0,1,0,0,1
46,670,1,1,14803,17.27,0,0,0,1,0,0
46,670,2,0,23150,15.63,0,0,0,1,1,1
46,670,3,0,10303,23.82,0,0,1,0,0,0
46,671,1,1,57271,42.38,0,0,0,1,0,0
46,671,2,0,36273,16.81,1.8,1,0,0,0,0
46,671,3,0,55841,16.96,1.8,1,0,0,1,1
46,672,1,0,22462,34.51,0,0,1,0,0,0
46,672,2,0,32381,16.59,0,0,0,1,0,1
46,672,3,1,20077,57.18,0,0,1,0,1,1
46,673,1,1,23480,59.96,0,0,1,0,0,0
46,673,2,0,39180,14.48,1.7,1,0,0,0,0
46,673,3,0,46304,35.39,0,0,0,1,0,1
46,674,1,0,22621,68.58,0,0,1,0,0,1
46,674,2,1,23900,22.43,0,0,0,1,0,1
46,674,3,0,53340,29.16,0,0,0,1,0,1
46,675,1,0,23324,50.59,0,0,1,0,1,1
